Test Size,Method,MAE,MSE,RMSE,R2
0.2,NoCV NoTuning,4.635122354488578,528.0902961966502,22.980215320937493,0.4456333031347315
0.25,NoCV NoTuning,4.355203673356101,424.5436918951844,20.604458058759622,0.4524759504026715
0.35,NoCV NoTuning,4.819617180145116,571.6460261418031,23.90912014570597,0.5064308519475159
0.3,NoCV NoTuning,4.337890085202149,349.54186753468633,18.69603881935118,0.5092147910394572
0.2,XGB.CV NoTuning,4.8019078255470244,367.5771382071149,19.172301327882234,0.5468832248776792
0.25,XGB.CV NoTuning,4.8019078255470244,367.5771382071149,19.172301327882234,0.5468832248776792
0.3,XGB.CV NoTuning,4.8019078255470244,367.5771382071149,19.172301327882234,0.5468832248776792
0.35,XGB.CV NoTuning,4.8019078255470244,367.5771382071149,19.172301327882234,0.5468832248776792
