Test Size,Method,MAE,MSE,RMSE,R2
0.2,NoCV NoTuning,2.3281506301033583,13.738608344160172,3.706562874707533,0.7884970621883273
0.25,NoCV NoTuning,2.416234947660094,15.526496992598707,3.940367621504205,0.7547609771442513
0.3,NoCV NoTuning,2.4981407679482,15.749871707302626,3.968610803203386,0.763518457659228
0.35,NoCV NoTuning,2.468250688434202,16.062615921469234,4.0078193474094155,0.7558872824765281
0.2,XGB.CV NoTuning,2.3824729633242545,15.031307096104799,3.87702296821992,0.7297801293344116
0.25,XGB.CV NoTuning,2.3824729633242545,15.031307096104799,3.87702296821992,0.7297801293344116
0.3,XGB.CV NoTuning,2.3824729633242545,15.031307096104799,3.87702296821992,0.7297801293344116
0.35,XGB.CV NoTuning,2.3824729633242545,15.031307096104799,3.87702296821992,0.7297801293344116
