Test Size,Method,MAE,MSE,RMSE,R2
0.2,NoCV NoTuning,2.1476272931592915,12.516827726333227,3.5379129054194123,0.5110522043962868
0.25,NoCV NoTuning,2.295252382931446,14.252730123258333,3.7752788139763047,0.430868668509953
0.3,NoCV NoTuning,2.3554387907854695,14.254666060406276,3.775535201849703,0.43173573006969435
0.35,NoCV NoTuning,2.296918217078471,13.34362915986606,3.652893258756141,0.4716611212119135
0.2,XGB.CV NoTuning,2.2250792565939257,12.349899361525475,3.514242359531493,0.47259195410375066
0.25,XGB.CV NoTuning,2.2250792565939257,12.349899361525475,3.514242359531493,0.47259195410375066
0.3,XGB.CV NoTuning,2.2250792565939257,12.349899361525475,3.514242359531493,0.47259195410375066
0.35,XGB.CV NoTuning,2.2250792565939257,12.349899361525475,3.514242359531493,0.47259195410375066
