Test Size,Method,Best Params,Start Time,End Time,Duration (s),MAE,MSE,RMSE,R2
0.2,No Cross Validation (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:04,2024-06-09 01:53:14,10.022809267044067,6.755103487545267,424.2447014198103,20.59720130065758,0.5546459848201539
0.2,xgb.cv (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:04,2024-06-09 01:53:14,10.022809267044067,6.64468299311454,433.8147250626862,20.828219440525544,0.46523135203739996
0.25,No Cross Validation (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:14,2024-06-09 01:53:25,10.218603610992432,6.5127159565061294,359.3461096607931,18.956426605792377,0.5365597442039043
0.25,xgb.cv (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:14,2024-06-09 01:53:25,10.218603610992432,6.64468299311454,433.8147250626862,20.828219440525544,0.46523135203739996
0.3,No Cross Validation (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:25,2024-06-09 01:53:36,10.816704750061035,6.426278349376999,311.06000965472447,17.636893424147136,0.5632464490894985
0.3,xgb.cv (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:25,2024-06-09 01:53:36,10.816704750061035,6.64468299311454,433.8147250626862,20.828219440525544,0.46523135203739996
0.35,No Cross Validation (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:36,2024-06-09 01:53:48,11.49765944480896,6.962373853036267,555.0115985299753,23.558684142582653,0.5207933068396171
0.35,xgb.cv (Random Search),"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2024-06-09 01:53:36,2024-06-09 01:53:48,11.49765944480896,6.64468299311454,433.8147250626862,20.828219440525544,0.46523135203739996
