Test Size,Method,Best Params,Start Time,End Time,Duration (s),MAE,MSE,RMSE,R2
0.2,No Cross Validation (Grid Search),"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",2024-06-09 01:37:08,2024-06-09 01:37:34,26.64963150024414,4.739081389892332,405.8528234537563,20.14578922389878,0.573952994834581
0.2,xgb.cv (Grid Search),"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",2024-06-09 01:37:08,2024-06-09 01:37:34,26.64963150024414,4.109569170708586,206.1118575558921,14.356596308174584,0.745923425309509
0.25,No Cross Validation (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",2024-06-09 01:37:35,2024-06-09 01:38:08,33.03958511352539,4.204996062587228,299.0977272563716,17.294442091503605,0.6142606709765992
0.25,xgb.cv (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",2024-06-09 01:37:35,2024-06-09 01:38:08,33.03958511352539,4.110901899834489,205.6682807462529,14.341139450763768,0.7464702277969626
0.3,No Cross Validation (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",2024-06-09 01:38:08,2024-06-09 01:38:44,35.14460229873657,4.018770662575405,313.32401098245276,17.70096073614234,0.5600676071025488
0.3,xgb.cv (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",2024-06-09 01:38:08,2024-06-09 01:38:44,35.14460229873657,3.9698550281774816,227.9306118939457,15.09737102590864,0.7190271834728517
0.35,No Cross Validation (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",2024-06-09 01:38:45,2024-06-09 01:39:19,34.17940616607666,4.253288694186393,243.67039704904047,15.609945453109068,0.7896107297573138
0.35,xgb.cv (Grid Search),"{'colsample_bytree': 0.9, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",2024-06-09 01:38:45,2024-06-09 01:39:19,34.17940616607666,4.065230973918023,206.5013460786688,14.37015469919057,0.7454432981061454
